,Unnamed: 0,filename,captions,keywords,top_keywords,cluster_ids,cluster_keywords,cluster_similarity_score,video_similarity_score
5757,5757,21807,there are many people standing in a line at the airport there are many people standing in a line at the airport,airport line people standing ,airport_line_people,48,people_standing_street_crowd,0.3149428562677685,0.3594033
5758,5758,22478,man in a football uniform standing in a room  man in a football jersey standing in a room,uniform room jersey standing football ,uniform_room_jersey,26,woman_standing_sitting_room,0.25453812250872027,0.29413942
5759,5759,19605,there is a man sitting on a couch with a remote control there is a man sitting on a couch with a remote control there is a man sitting on a couch with a remote control,couch remote sitting control man ,couch_remote_sitting,47,standing_sitting_people_woman,0.20471697323418295,0.058168113
5760,5760,23798,woman in red shirt staring at something in the distance a close up of a woman with long hair and a red shirt,staring woman distance red shirt ,staring_woman_distance,40,woman_sitting_standing_table,0.31939566804951913,0.3762523
5761,5761,19437,view of a road and a field from a plane  view of a field with a river and a small lake there is a man that is flying a kite in the sky,kite sky river plane flying ,kite_sky_river,36,flying_parachute_sky_paraglider,0.4943497387232396,0.5085627
5762,5762,27338,basketball players in blue and yellow uniforms playing a game  basketball player in blue and yellow uniform on court,players basketball uniforms player yellow ,players_basketball_uniforms,8,basketball_gym_crowd_game,0.5954665120158876,0.6077578
5763,5763,20921,man in a black jacket with headphones on sitting in front of a red banner  man with a mustache wearing a black jacket and headphones  man with headphones on sitting in front of a sign  man with a mustache wearing headphones and a black jacket  man in a black jacket with headphones on sitting in front of a red banner  man with headphones on sitting in front of a red sign,headphones banner jacket wearing sign ,headphones_banner_jacket,38,sitting_suit_table_tie,0.3197637295517593,0.22355245
5764,5764,19053,woman in white shirt holding a remote control in her hand there is a woman that is standing in front of a cake,woman control cake standing hand ,woman_control_cake,40,woman_sitting_standing_table,0.31939566804951913,0.38269463
5765,5765,25837,araffe carrying a woman in a tight position while walking araffe sitting on a bench in front of a white brick wall,araffe carrying woman walking position ,araffe_carrying_woman,14,wall_sitting_room_table,0.20419820989900006,0.07351433
5766,5766,20579,image of a tree in the dark with a light on people standing around a table with a laptop and a cake,tree laptop light dark image ,tree_laptop_light,24,woman_dark_standing_person,0.20110890564277814,0.2414517
5767,5767,25239,there is a picture of a man standing in a doorway there is a picture of a man standing in a doorway,doorway standing picture man ,doorway_standing_picture,0,building_clock_tower_view,0.3227643609229151,0.13485003
5768,5768,21699,araffe man talking on a cell phone while standing on a busy street people walking on a city street with a bus in the background several people walking down a street with a sign on the side of the road,street bus araffe road walking ,street_bus_araffe,34,street_people_walking_night,0.29037876967513176,0.44640842
5769,5769,19261,there is a man taking a picture of a waterfall with a camera a close up of a person holding a tennis racket in their hand,camera waterfall tennis racket picture ,camera_waterfall_tennis,20,standing_tree_bird_grass,0.2936226631429917,0.11590409
5770,5770,22820,there is a man standing in a barn with a car in the background there is a man standing in a barn with a cow there is a man standing in a barn with a barn in the background,barn cow standing background car ,barn_cow_standing,39,sitting_standing_man_table,0.28493999155348365,0.19251938
5771,5771,24316,man holding a camera in front of a display of tools there is a man standing in front of a display of skis,camera skis display standing tools ,camera_skis_display,33,standing_cutting_knife_table,0.2570712767044471,0.19623333
5772,5772,21664,a couple of men standing next to each other in a room two men standing in a dark room with red light,room men light standing dark ,room_men_light,43,woman_standing_room_dark,0.23219229047408146,0.4205449
5773,5773,23133,there is a car that is driving in the dark,dark car driving ,dark_car_driving,24,woman_dark_standing_person,0.20110890564277814,0.31730208
5774,5774,26441,arafist tour 2013 / 14 - mountain guides board arafist tour 2014 - 2014 - ski lift at sunset,arafist ski tour lift mountain ,arafist_ski_tour,36,flying_parachute_sky_paraglider,0.4943497387232396,0.31391004
5775,5775,19892,there is a man and woman laying on a couch together there is a man and woman laying on a couch together,couch laying woman man ,couch_laying_woman,26,woman_standing_sitting_room,0.25453812250872027,0.1327658
5776,5776,18940,they are two people sitting next to each other and one is talking they are two people sitting next to each other and one is talking they are sitting down and talking to each other,talking sitting people ,talking_sitting_people,18,woman_sitting_standing_chair,0.3407688460384424,0.2828155
5777,5777,23301,blond woman in red hat and scarf looking at a street sign blond woman with red beret holding a box in front of a building,woman beret street scarf building ,woman_beret_street,18,woman_sitting_standing_chair,0.3407688460384424,0.36638403
5778,5778,26673,there is a man carrying a child on his shoulders there is a woman that is smoking a cigarette in the dark,cigarette carrying smoking child dark ,cigarette_carrying_smoking,26,woman_standing_sitting_room,0.25453812250872027,0.03491445
5779,5779,24124,musicians on stage with microphones and instruments in dark room  image of a man playing a guitar and singing into a microphone,musicians microphones instruments stage microphone ,musicians_microphones_instruments,13,microphone_guitar_stage_room,0.39757259966634784,0.64076626
5780,5780,20584,there is a man in a black sweater and green tie holding a cup there is a man in a black sweater and green tie holding a can of coffee,coffee cup sweater holding tie ,coffee_cup_sweater,39,sitting_standing_man_table,0.28493999155348365,0.38629067
5781,5781,24918,view of a mountain range with a sign in the foreground there is a sailboat with people on it in the ocean,sailboat mountain ocean sign range ,sailboat_mountain_ocean,11,ocean_beach_boat_water,0.38622879080706574,0.55665314
5782,5782,21456,man sitting at a table with a plate of food  man sitting in a chair with a remote control,table sitting chair plate food ,table_sitting_chair,23,sitting_standing_man_shirt,0.3523601800203323,0.48961946
5783,5783,23765,there is a woman with a ring around her neck there is a woman that is holding a cross in her hand,woman cross neck ring hand ,woman_cross_neck,24,woman_dark_standing_person,0.20110890564277814,0.4044946
5784,5784,18518,view of a bus driving down a street with palm trees people are waiting in a waiting room with luggage and a large window,bus waiting driving street trees ,bus_waiting_driving,34,street_people_walking_night,0.29037876967513176,0.20297152
5785,5785,26217,there is a woman standing in a park with a cell phone woman with curly hair and scarf standing in front of a sculpture,woman park sculpture standing phone ,woman_park_sculpture,18,woman_sitting_standing_chair,0.3407688460384424,0.2854782
5786,5786,25492,a couple of men standing next to each other in a room a black and white photo of two men standing next to each other a black and white photo of two men standing next to each other,men standing room photo couple ,men_standing_room,12,photo_standing_woman_people,0.20325916301856198,0.15790696
5787,5787,24540,image of two men in suits talking to each other two men in suits talking to each other in front of a wall,suits men wall talking image ,suits_men_wall,38,sitting_suit_table_tie,0.3197637295517593,0.34480366
5788,5788,21032,woman with red hair and a silver jacket in a field there is a glass of water with a swirl in it,woman field swirl water jacket ,woman_field_swirl,27,standing_people_walking_woman,0.14398149883266226,0.29417425
5789,5789,24772,there is a man walking on a path near a bench  man walking on a path near a fence and a body of water there is a man walking on a path near the water,walking path fence bench water ,walking_path_fence,17,mountain_view_mountains_road,0.3947719634052808,0.2311313
